,door_state,smoke_state,keypad_state,temperature_state,humidity_state,ldr_state,camera_state,rtc_time_state
49980,fluctuate,on,none,increasing,increasing,stable,1,dawn
49981,fluctuate,on,none,increasing,increasing,stable,1,day
49982,fluctuate,on,none,increasing,increasing,stable,1,noon
49983,fluctuate,on,none,increasing,increasing,stable,1,evening
49984,fluctuate,on,none,increasing,increasing,stable,1,dusk
49985,fluctuate,on,none,increasing,increasing,stable,1,night
49986,fluctuate,on,none,increasing,increasing,stable,2,dawn
49987,fluctuate,on,none,increasing,increasing,stable,2,day
49988,fluctuate,on,none,increasing,increasing,stable,2,noon
49989,fluctuate,on,none,increasing,increasing,stable,2,evening
49990,fluctuate,on,none,increasing,increasing,stable,2,dusk
49991,fluctuate,on,none,increasing,increasing,stable,2,night
49992,fluctuate,on,none,increasing,increasing,stable,3,dawn
49993,fluctuate,on,none,increasing,increasing,stable,3,day
49994,fluctuate,on,none,increasing,increasing,stable,3,noon
49995,fluctuate,on,none,increasing,increasing,stable,3,evening
49996,fluctuate,on,none,increasing,increasing,stable,3,dusk
49997,fluctuate,on,none,increasing,increasing,stable,3,night
49998,fluctuate,on,none,increasing,increasing,stable,4,dawn
49999,fluctuate,on,none,increasing,increasing,stable,4,day
50000,fluctuate,on,none,increasing,increasing,stable,4,noon
50001,fluctuate,on,none,increasing,increasing,stable,4,evening
50002,fluctuate,on,none,increasing,increasing,stable,4,dusk
50003,fluctuate,on,none,increasing,increasing,stable,4,night
50004,fluctuate,on,none,increasing,increasing,stable,5,dawn
50005,fluctuate,on,none,increasing,increasing,stable,5,day
50006,fluctuate,on,none,increasing,increasing,stable,5,noon
50007,fluctuate,on,none,increasing,increasing,stable,5,evening
50008,fluctuate,on,none,increasing,increasing,stable,5,dusk
50009,fluctuate,on,none,increasing,increasing,stable,5,night
50010,fluctuate,on,none,increasing,increasing,fluctuate,1,dawn
50011,fluctuate,on,none,increasing,increasing,fluctuate,1,day
50012,fluctuate,on,none,increasing,increasing,fluctuate,1,noon
50013,fluctuate,on,none,increasing,increasing,fluctuate,1,evening
50014,fluctuate,on,none,increasing,increasing,fluctuate,1,dusk
50015,fluctuate,on,none,increasing,increasing,fluctuate,1,night
50016,fluctuate,on,none,increasing,increasing,fluctuate,2,dawn
50017,fluctuate,on,none,increasing,increasing,fluctuate,2,day
50018,fluctuate,on,none,increasing,increasing,fluctuate,2,noon
50019,fluctuate,on,none,increasing,increasing,fluctuate,2,evening
50020,fluctuate,on,none,increasing,increasing,fluctuate,2,dusk
50021,fluctuate,on,none,increasing,increasing,fluctuate,2,night
50022,fluctuate,on,none,increasing,increasing,fluctuate,3,dawn
50023,fluctuate,on,none,increasing,increasing,fluctuate,3,day
50024,fluctuate,on,none,increasing,increasing,fluctuate,3,noon
50025,fluctuate,on,none,increasing,increasing,fluctuate,3,evening
50026,fluctuate,on,none,increasing,increasing,fluctuate,3,dusk
50027,fluctuate,on,none,increasing,increasing,fluctuate,3,night
50028,fluctuate,on,none,increasing,increasing,fluctuate,4,dawn
50029,fluctuate,on,none,increasing,increasing,fluctuate,4,day
50030,fluctuate,on,none,increasing,increasing,fluctuate,4,noon
50031,fluctuate,on,none,increasing,increasing,fluctuate,4,evening
50032,fluctuate,on,none,increasing,increasing,fluctuate,4,dusk
50033,fluctuate,on,none,increasing,increasing,fluctuate,4,night
50034,fluctuate,on,none,increasing,increasing,fluctuate,5,dawn
50035,fluctuate,on,none,increasing,increasing,fluctuate,5,day
50036,fluctuate,on,none,increasing,increasing,fluctuate,5,noon
50037,fluctuate,on,none,increasing,increasing,fluctuate,5,evening
50038,fluctuate,on,none,increasing,increasing,fluctuate,5,dusk
50039,fluctuate,on,none,increasing,increasing,fluctuate,5,night
50040,fluctuate,on,none,increasing,decreasing,increasing,1,dawn
50041,fluctuate,on,none,increasing,decreasing,increasing,1,day
50042,fluctuate,on,none,increasing,decreasing,increasing,1,noon
50043,fluctuate,on,none,increasing,decreasing,increasing,1,evening
50044,fluctuate,on,none,increasing,decreasing,increasing,1,dusk
50045,fluctuate,on,none,increasing,decreasing,increasing,1,night
50046,fluctuate,on,none,increasing,decreasing,increasing,2,dawn
50047,fluctuate,on,none,increasing,decreasing,increasing,2,day
50048,fluctuate,on,none,increasing,decreasing,increasing,2,noon
50049,fluctuate,on,none,increasing,decreasing,increasing,2,evening
50050,fluctuate,on,none,increasing,decreasing,increasing,2,dusk
50051,fluctuate,on,none,increasing,decreasing,increasing,2,night
50052,fluctuate,on,none,increasing,decreasing,increasing,3,dawn
50053,fluctuate,on,none,increasing,decreasing,increasing,3,day
50054,fluctuate,on,none,increasing,decreasing,increasing,3,noon
50055,fluctuate,on,none,increasing,decreasing,increasing,3,evening
50056,fluctuate,on,none,increasing,decreasing,increasing,3,dusk
50057,fluctuate,on,none,increasing,decreasing,increasing,3,night
50058,fluctuate,on,none,increasing,decreasing,increasing,4,dawn
50059,fluctuate,on,none,increasing,decreasing,increasing,4,day
50060,fluctuate,on,none,increasing,decreasing,increasing,4,noon
50061,fluctuate,on,none,increasing,decreasing,increasing,4,evening
50062,fluctuate,on,none,increasing,decreasing,increasing,4,dusk
50063,fluctuate,on,none,increasing,decreasing,increasing,4,night
50064,fluctuate,on,none,increasing,decreasing,increasing,5,dawn
50065,fluctuate,on,none,increasing,decreasing,increasing,5,day
50066,fluctuate,on,none,increasing,decreasing,increasing,5,noon
50067,fluctuate,on,none,increasing,decreasing,increasing,5,evening
50068,fluctuate,on,none,increasing,decreasing,increasing,5,dusk
50069,fluctuate,on,none,increasing,decreasing,increasing,5,night
50070,fluctuate,on,none,increasing,decreasing,decreasing,1,dawn
50071,fluctuate,on,none,increasing,decreasing,decreasing,1,day
50072,fluctuate,on,none,increasing,decreasing,decreasing,1,noon
50073,fluctuate,on,none,increasing,decreasing,decreasing,1,evening
50074,fluctuate,on,none,increasing,decreasing,decreasing,1,dusk
50075,fluctuate,on,none,increasing,decreasing,decreasing,1,night
50076,fluctuate,on,none,increasing,decreasing,decreasing,2,dawn
50077,fluctuate,on,none,increasing,decreasing,decreasing,2,day
50078,fluctuate,on,none,increasing,decreasing,decreasing,2,noon
50079,fluctuate,on,none,increasing,decreasing,decreasing,2,evening
50080,fluctuate,on,none,increasing,decreasing,decreasing,2,dusk
50081,fluctuate,on,none,increasing,decreasing,decreasing,2,night
50082,fluctuate,on,none,increasing,decreasing,decreasing,3,dawn
50083,fluctuate,on,none,increasing,decreasing,decreasing,3,day
50084,fluctuate,on,none,increasing,decreasing,decreasing,3,noon
50085,fluctuate,on,none,increasing,decreasing,decreasing,3,evening
50086,fluctuate,on,none,increasing,decreasing,decreasing,3,dusk
50087,fluctuate,on,none,increasing,decreasing,decreasing,3,night
50088,fluctuate,on,none,increasing,decreasing,decreasing,4,dawn
50089,fluctuate,on,none,increasing,decreasing,decreasing,4,day
50090,fluctuate,on,none,increasing,decreasing,decreasing,4,noon
50091,fluctuate,on,none,increasing,decreasing,decreasing,4,evening
50092,fluctuate,on,none,increasing,decreasing,decreasing,4,dusk
50093,fluctuate,on,none,increasing,decreasing,decreasing,4,night
50094,fluctuate,on,none,increasing,decreasing,decreasing,5,dawn
50095,fluctuate,on,none,increasing,decreasing,decreasing,5,day
50096,fluctuate,on,none,increasing,decreasing,decreasing,5,noon
50097,fluctuate,on,none,increasing,decreasing,decreasing,5,evening
50098,fluctuate,on,none,increasing,decreasing,decreasing,5,dusk
50099,fluctuate,on,none,increasing,decreasing,decreasing,5,night
50100,fluctuate,on,none,increasing,decreasing,stable,1,dawn
50101,fluctuate,on,none,increasing,decreasing,stable,1,day
50102,fluctuate,on,none,increasing,decreasing,stable,1,noon
50103,fluctuate,on,none,increasing,decreasing,stable,1,evening
50104,fluctuate,on,none,increasing,decreasing,stable,1,dusk
50105,fluctuate,on,none,increasing,decreasing,stable,1,night
50106,fluctuate,on,none,increasing,decreasing,stable,2,dawn
50107,fluctuate,on,none,increasing,decreasing,stable,2,day
50108,fluctuate,on,none,increasing,decreasing,stable,2,noon
50109,fluctuate,on,none,increasing,decreasing,stable,2,evening
50110,fluctuate,on,none,increasing,decreasing,stable,2,dusk
50111,fluctuate,on,none,increasing,decreasing,stable,2,night
50112,fluctuate,on,none,increasing,decreasing,stable,3,dawn
50113,fluctuate,on,none,increasing,decreasing,stable,3,day
50114,fluctuate,on,none,increasing,decreasing,stable,3,noon
50115,fluctuate,on,none,increasing,decreasing,stable,3,evening
50116,fluctuate,on,none,increasing,decreasing,stable,3,dusk
50117,fluctuate,on,none,increasing,decreasing,stable,3,night
50118,fluctuate,on,none,increasing,decreasing,stable,4,dawn
50119,fluctuate,on,none,increasing,decreasing,stable,4,day
50120,fluctuate,on,none,increasing,decreasing,stable,4,noon
50121,fluctuate,on,none,increasing,decreasing,stable,4,evening
50122,fluctuate,on,none,increasing,decreasing,stable,4,dusk
50123,fluctuate,on,none,increasing,decreasing,stable,4,night
50124,fluctuate,on,none,increasing,decreasing,stable,5,dawn
50125,fluctuate,on,none,increasing,decreasing,stable,5,day
50126,fluctuate,on,none,increasing,decreasing,stable,5,noon
50127,fluctuate,on,none,increasing,decreasing,stable,5,evening
50128,fluctuate,on,none,increasing,decreasing,stable,5,dusk
50129,fluctuate,on,none,increasing,decreasing,stable,5,night
50130,fluctuate,on,none,increasing,decreasing,fluctuate,1,dawn
50131,fluctuate,on,none,increasing,decreasing,fluctuate,1,day
50132,fluctuate,on,none,increasing,decreasing,fluctuate,1,noon
50133,fluctuate,on,none,increasing,decreasing,fluctuate,1,evening
50134,fluctuate,on,none,increasing,decreasing,fluctuate,1,dusk
50135,fluctuate,on,none,increasing,decreasing,fluctuate,1,night
50136,fluctuate,on,none,increasing,decreasing,fluctuate,2,dawn
50137,fluctuate,on,none,increasing,decreasing,fluctuate,2,day
50138,fluctuate,on,none,increasing,decreasing,fluctuate,2,noon
50139,fluctuate,on,none,increasing,decreasing,fluctuate,2,evening
50140,fluctuate,on,none,increasing,decreasing,fluctuate,2,dusk
50141,fluctuate,on,none,increasing,decreasing,fluctuate,2,night
50142,fluctuate,on,none,increasing,decreasing,fluctuate,3,dawn
50143,fluctuate,on,none,increasing,decreasing,fluctuate,3,day
50144,fluctuate,on,none,increasing,decreasing,fluctuate,3,noon
50145,fluctuate,on,none,increasing,decreasing,fluctuate,3,evening
50146,fluctuate,on,none,increasing,decreasing,fluctuate,3,dusk
50147,fluctuate,on,none,increasing,decreasing,fluctuate,3,night
50148,fluctuate,on,none,increasing,decreasing,fluctuate,4,dawn
50149,fluctuate,on,none,increasing,decreasing,fluctuate,4,day
50150,fluctuate,on,none,increasing,decreasing,fluctuate,4,noon
50151,fluctuate,on,none,increasing,decreasing,fluctuate,4,evening
50152,fluctuate,on,none,increasing,decreasing,fluctuate,4,dusk
50153,fluctuate,on,none,increasing,decreasing,fluctuate,4,night
50154,fluctuate,on,none,increasing,decreasing,fluctuate,5,dawn
50155,fluctuate,on,none,increasing,decreasing,fluctuate,5,day
50156,fluctuate,on,none,increasing,decreasing,fluctuate,5,noon
50157,fluctuate,on,none,increasing,decreasing,fluctuate,5,evening
50158,fluctuate,on,none,increasing,decreasing,fluctuate,5,dusk
50159,fluctuate,on,none,increasing,decreasing,fluctuate,5,night
50160,fluctuate,on,none,increasing,stable,increasing,1,dawn
50161,fluctuate,on,none,increasing,stable,increasing,1,day
50162,fluctuate,on,none,increasing,stable,increasing,1,noon
50163,fluctuate,on,none,increasing,stable,increasing,1,evening
50164,fluctuate,on,none,increasing,stable,increasing,1,dusk
50165,fluctuate,on,none,increasing,stable,increasing,1,night
50166,fluctuate,on,none,increasing,stable,increasing,2,dawn
50167,fluctuate,on,none,increasing,stable,increasing,2,day
50168,fluctuate,on,none,increasing,stable,increasing,2,noon
50169,fluctuate,on,none,increasing,stable,increasing,2,evening
50170,fluctuate,on,none,increasing,stable,increasing,2,dusk
50171,fluctuate,on,none,increasing,stable,increasing,2,night
50172,fluctuate,on,none,increasing,stable,increasing,3,dawn
50173,fluctuate,on,none,increasing,stable,increasing,3,day
50174,fluctuate,on,none,increasing,stable,increasing,3,noon
50175,fluctuate,on,none,increasing,stable,increasing,3,evening
50176,fluctuate,on,none,increasing,stable,increasing,3,dusk
50177,fluctuate,on,none,increasing,stable,increasing,3,night
50178,fluctuate,on,none,increasing,stable,increasing,4,dawn
50179,fluctuate,on,none,increasing,stable,increasing,4,day
50180,fluctuate,on,none,increasing,stable,increasing,4,noon
50181,fluctuate,on,none,increasing,stable,increasing,4,evening
50182,fluctuate,on,none,increasing,stable,increasing,4,dusk
50183,fluctuate,on,none,increasing,stable,increasing,4,night
50184,fluctuate,on,none,increasing,stable,increasing,5,dawn
50185,fluctuate,on,none,increasing,stable,increasing,5,day
50186,fluctuate,on,none,increasing,stable,increasing,5,noon
50187,fluctuate,on,none,increasing,stable,increasing,5,evening
50188,fluctuate,on,none,increasing,stable,increasing,5,dusk
50189,fluctuate,on,none,increasing,stable,increasing,5,night
50190,fluctuate,on,none,increasing,stable,decreasing,1,dawn
50191,fluctuate,on,none,increasing,stable,decreasing,1,day
50192,fluctuate,on,none,increasing,stable,decreasing,1,noon
50193,fluctuate,on,none,increasing,stable,decreasing,1,evening
50194,fluctuate,on,none,increasing,stable,decreasing,1,dusk
50195,fluctuate,on,none,increasing,stable,decreasing,1,night
50196,fluctuate,on,none,increasing,stable,decreasing,2,dawn
50197,fluctuate,on,none,increasing,stable,decreasing,2,day
50198,fluctuate,on,none,increasing,stable,decreasing,2,noon
50199,fluctuate,on,none,increasing,stable,decreasing,2,evening
50200,fluctuate,on,none,increasing,stable,decreasing,2,dusk
50201,fluctuate,on,none,increasing,stable,decreasing,2,night
50202,fluctuate,on,none,increasing,stable,decreasing,3,dawn
50203,fluctuate,on,none,increasing,stable,decreasing,3,day
50204,fluctuate,on,none,increasing,stable,decreasing,3,noon
50205,fluctuate,on,none,increasing,stable,decreasing,3,evening
50206,fluctuate,on,none,increasing,stable,decreasing,3,dusk
50207,fluctuate,on,none,increasing,stable,decreasing,3,night
50208,fluctuate,on,none,increasing,stable,decreasing,4,dawn
50209,fluctuate,on,none,increasing,stable,decreasing,4,day
50210,fluctuate,on,none,increasing,stable,decreasing,4,noon
50211,fluctuate,on,none,increasing,stable,decreasing,4,evening
50212,fluctuate,on,none,increasing,stable,decreasing,4,dusk
50213,fluctuate,on,none,increasing,stable,decreasing,4,night
50214,fluctuate,on,none,increasing,stable,decreasing,5,dawn
50215,fluctuate,on,none,increasing,stable,decreasing,5,day
50216,fluctuate,on,none,increasing,stable,decreasing,5,noon
50217,fluctuate,on,none,increasing,stable,decreasing,5,evening
50218,fluctuate,on,none,increasing,stable,decreasing,5,dusk
50219,fluctuate,on,none,increasing,stable,decreasing,5,night
50220,fluctuate,on,none,increasing,stable,stable,1,dawn
50221,fluctuate,on,none,increasing,stable,stable,1,day
50222,fluctuate,on,none,increasing,stable,stable,1,noon
50223,fluctuate,on,none,increasing,stable,stable,1,evening
50224,fluctuate,on,none,increasing,stable,stable,1,dusk
50225,fluctuate,on,none,increasing,stable,stable,1,night
50226,fluctuate,on,none,increasing,stable,stable,2,dawn
50227,fluctuate,on,none,increasing,stable,stable,2,day
50228,fluctuate,on,none,increasing,stable,stable,2,noon
50229,fluctuate,on,none,increasing,stable,stable,2,evening
50230,fluctuate,on,none,increasing,stable,stable,2,dusk
50231,fluctuate,on,none,increasing,stable,stable,2,night
50232,fluctuate,on,none,increasing,stable,stable,3,dawn
50233,fluctuate,on,none,increasing,stable,stable,3,day
50234,fluctuate,on,none,increasing,stable,stable,3,noon
50235,fluctuate,on,none,increasing,stable,stable,3,evening
50236,fluctuate,on,none,increasing,stable,stable,3,dusk
50237,fluctuate,on,none,increasing,stable,stable,3,night
50238,fluctuate,on,none,increasing,stable,stable,4,dawn
50239,fluctuate,on,none,increasing,stable,stable,4,day
50240,fluctuate,on,none,increasing,stable,stable,4,noon
50241,fluctuate,on,none,increasing,stable,stable,4,evening
50242,fluctuate,on,none,increasing,stable,stable,4,dusk
50243,fluctuate,on,none,increasing,stable,stable,4,night
50244,fluctuate,on,none,increasing,stable,stable,5,dawn
50245,fluctuate,on,none,increasing,stable,stable,5,day
50246,fluctuate,on,none,increasing,stable,stable,5,noon
50247,fluctuate,on,none,increasing,stable,stable,5,evening
50248,fluctuate,on,none,increasing,stable,stable,5,dusk
50249,fluctuate,on,none,increasing,stable,stable,5,night
50250,fluctuate,on,none,increasing,stable,fluctuate,1,dawn
50251,fluctuate,on,none,increasing,stable,fluctuate,1,day
50252,fluctuate,on,none,increasing,stable,fluctuate,1,noon
50253,fluctuate,on,none,increasing,stable,fluctuate,1,evening
50254,fluctuate,on,none,increasing,stable,fluctuate,1,dusk
50255,fluctuate,on,none,increasing,stable,fluctuate,1,night
50256,fluctuate,on,none,increasing,stable,fluctuate,2,dawn
50257,fluctuate,on,none,increasing,stable,fluctuate,2,day
50258,fluctuate,on,none,increasing,stable,fluctuate,2,noon
50259,fluctuate,on,none,increasing,stable,fluctuate,2,evening
50260,fluctuate,on,none,increasing,stable,fluctuate,2,dusk
50261,fluctuate,on,none,increasing,stable,fluctuate,2,night
50262,fluctuate,on,none,increasing,stable,fluctuate,3,dawn
50263,fluctuate,on,none,increasing,stable,fluctuate,3,day
50264,fluctuate,on,none,increasing,stable,fluctuate,3,noon
50265,fluctuate,on,none,increasing,stable,fluctuate,3,evening
50266,fluctuate,on,none,increasing,stable,fluctuate,3,dusk
50267,fluctuate,on,none,increasing,stable,fluctuate,3,night
50268,fluctuate,on,none,increasing,stable,fluctuate,4,dawn
50269,fluctuate,on,none,increasing,stable,fluctuate,4,day
50270,fluctuate,on,none,increasing,stable,fluctuate,4,noon
50271,fluctuate,on,none,increasing,stable,fluctuate,4,evening
50272,fluctuate,on,none,increasing,stable,fluctuate,4,dusk
50273,fluctuate,on,none,increasing,stable,fluctuate,4,night
50274,fluctuate,on,none,increasing,stable,fluctuate,5,dawn
50275,fluctuate,on,none,increasing,stable,fluctuate,5,day
50276,fluctuate,on,none,increasing,stable,fluctuate,5,noon
50277,fluctuate,on,none,increasing,stable,fluctuate,5,evening
50278,fluctuate,on,none,increasing,stable,fluctuate,5,dusk
50279,fluctuate,on,none,increasing,stable,fluctuate,5,night
50280,fluctuate,on,none,increasing,fluctuate,increasing,1,dawn
50281,fluctuate,on,none,increasing,fluctuate,increasing,1,day
50282,fluctuate,on,none,increasing,fluctuate,increasing,1,noon
50283,fluctuate,on,none,increasing,fluctuate,increasing,1,evening
50284,fluctuate,on,none,increasing,fluctuate,increasing,1,dusk
50285,fluctuate,on,none,increasing,fluctuate,increasing,1,night
50286,fluctuate,on,none,increasing,fluctuate,increasing,2,dawn
50287,fluctuate,on,none,increasing,fluctuate,increasing,2,day
50288,fluctuate,on,none,increasing,fluctuate,increasing,2,noon
50289,fluctuate,on,none,increasing,fluctuate,increasing,2,evening
50290,fluctuate,on,none,increasing,fluctuate,increasing,2,dusk
50291,fluctuate,on,none,increasing,fluctuate,increasing,2,night
50292,fluctuate,on,none,increasing,fluctuate,increasing,3,dawn
50293,fluctuate,on,none,increasing,fluctuate,increasing,3,day
50294,fluctuate,on,none,increasing,fluctuate,increasing,3,noon
50295,fluctuate,on,none,increasing,fluctuate,increasing,3,evening
50296,fluctuate,on,none,increasing,fluctuate,increasing,3,dusk
50297,fluctuate,on,none,increasing,fluctuate,increasing,3,night
50298,fluctuate,on,none,increasing,fluctuate,increasing,4,dawn
